word	lexicon_index	seed	epoch	target_cosine	best_wrong_cosine	target_rank	top1	top5	margin
moises	23582	19	155	0.029036757	0.43258372	18786	False	False	-0.40354696
moist	23583	19	155	0.1595132	0.53049576	11794	False	False	-0.37098256
moisten	23584	19	155	0.30805507	0.49524435	2592	False	False	-0.18718928
moisturizer	23585	19	155	0.2820048	0.50060177	3237	False	False	-0.21859697
mojave	23586	19	155	0.16135105	0.5108541	11828	False	False	-0.34950307
mojo	23587	19	155	0.2983373	0.45103738	379	False	False	-0.15270007
moke	23588	19	155	0.14444569	0.5399942	8139	False	False	-0.3955485
mol	23589	19	155	0.041372713	0.50851804	12227	False	False	-0.46714532
mola	23590	19	155	0.32646325	0.52592456	416	False	False	-0.19946131
molar	23591	19	155	0.20842619	0.4972783	9609	False	False	-0.2888521
molasses	23592	19	155	-0.06788259	0.6913608	15316	False	False	-0.75924337
moldavia	23593	19	155	0.2985957	0.42808056	608	False	False	-0.12948486
moldavian	23594	19	155	0.25386572	0.50068843	6262	False	False	-0.24682271
molded	23595	19	155	0.31139553	0.5823466	803	False	False	-0.2709511
molder	23596	19	155	0.18162005	0.4649082	9580	False	False	-0.28328818
molding	23597	19	155	0.32464018	0.49787158	313	False	False	-0.1732314
moldovan	23598	19	155	0.14947875	0.45377398	12013	False	False	-0.30429524
moldy	23599	19	155	0.39023262	0.5437429	372	False	False	-0.15351027
mole	23600	19	155	0.22849259	0.4343006	830	False	False	-0.20580801
molecule	23601	19	155	0.42545485	0.5115009	33	False	False	-0.08604604
molehill	23602	19	155	0.24920608	0.5328098	7213	False	False	-0.28360373
moleskin	23603	19	155	0.29620257	0.4328645	889	False	False	-0.13666192
molest	23604	19	155	0.2976078	0.4904552	2587	False	False	-0.1928474
molested	23605	19	155	0.22162448	0.37824777	394	False	False	-0.15662329
molester	23606	19	155	0.25708747	0.46640435	4161	False	False	-0.20931688
moliere	23607	19	155	0.17879643	0.450161	7218	False	False	-0.27136457
molina	23608	19	155	0.33555862	0.5224836	478	False	False	-0.18692496
moline	23609	19	155	0.14020076	0.5061714	13263	False	False	-0.36597064
moll	23610	19	155	0.28760114	0.49093425	1194	False	False	-0.20333311
mollie	23611	19	155	0.41635185	0.5442899	95	False	False	-0.12793803
mollify	23612	19	155	0.3184148	0.50333357	2893	False	False	-0.18491876
mollusk	23613	19	155	0.23335154	0.54628026	7223	False	False	-0.31292874
molly	23614	19	155	0.30102298	0.5442899	1185	False	False	-0.24326691
molnar	23615	19	155	0.14184423	0.50268674	13141	False	False	-0.36084253
molokai	23616	19	155	0.20104805	0.49518535	9859	False	False	-0.2941373
molotov	23617	19	155	0.10807129	0.5074652	15229	False	False	-0.3993939
molt	23618	19	155	0.22739752	0.48473287	6145	False	False	-0.25733536
molter	23619	19	155	0.13730864	0.50018054	12449	False	False	-0.3628719
molucca	23620	19	155	0.24162571	0.47513494	1610	False	False	-0.23350923
moly	23621	19	155	0.23280977	0.48234275	6816	False	False	-0.24953298
mombasa	23622	19	155	0.06231471	0.41189128	15579	False	False	-0.34957656
momentary	23623	19	155	0.25653675	0.5757725	1582	False	False	-0.31923577
momentous	23624	19	155	0.19420369	0.6361854	3839	False	False	-0.44198173
mommy	23625	19	155	0.36779758	0.50526416	323	False	False	-0.13746658
mona	23626	19	155	0.27015227	0.5129294	1772	False	False	-0.24277711
monad	23627	19	155	0.27486864	0.52310556	5364	False	False	-0.24823692
monadnock	23628	19	155	0.23674056	0.47351748	7314	False	False	-0.23677692
monaghan	23629	19	155	0.33367702	0.46949157	287	False	False	-0.13581455
monarch	23630	19	155	0.16192655	0.44447175	2380	False	False	-0.2825452
monarchist	23631	19	155	0.15397888	0.4098343	7886	False	False	-0.2558554
monarchs	23632	19	155	0.07426873	0.37197512	5796	False	False	-0.2977064
monarchy	23633	19	155	-0.007020252	0.4418165	19487	False	False	-0.44883677
monastery	23634	19	155	0.22506073	0.68994755	4026	False	False	-0.4648868
monastic	23635	19	155	0.098017946	0.42610276	12537	False	False	-0.32808483
monatomic	23636	19	155	0.30027908	0.4423441	756	False	False	-0.14206502
mondale	23637	19	155	0.062351238	0.4726075	17519	False	False	-0.41025627
monde	23638	19	155	0.063077904	0.71036273	9740	False	False	-0.6472848
mondrian	23639	19	155	0.13218117	0.48302808	6738	False	False	-0.35084692
monessen	23640	19	155	0.053747084	0.43679592	10141	False	False	-0.38304883
monet	23641	19	155	0.10311689	0.39677265	8091	False	False	-0.29365575
monetarily	23642	19	155	0.34508112	0.42355165	153	False	False	-0.07847053
monetarist	23643	19	155	0.11823658	0.39473605	6920	False	False	-0.27649948
monetize	23644	19	155	0.33310425	0.58979815	283	False	False	-0.2566939
moneyless	23645	19	155	0.3450249	0.5325549	2240	False	False	-0.18753001
moneymaker	23646	19	155	0.29311168	0.45625666	1987	False	False	-0.16314498
moneymaking	23647	19	155	0.25011584	0.50244874	1625	False	False	-0.2523329
mong	23648	19	155	0.34938693	0.4979023	86	False	False	-0.14851537
monger	23649	19	155	-0.16906956	0.74509645	22657	False	False	-0.914166
mongol	23650	19	155	0.07851616	0.53347176	16958	False	False	-0.4549556
mongolian	23651	19	155	0.34468475	0.40712586	19	False	False	-0.06244111
mongoloid	23652	19	155	0.3074109	0.521034	3995	False	False	-0.2136231
mongoose	23653	19	155	0.24485764	0.5198843	4195	False	False	-0.27502665
monies	23654	19	155	0.23676462	0.62901455	2841	False	False	-0.39224994
moniker	23655	19	155	0.23000452	0.46370155	4754	False	False	-0.23369703
monique	23656	19	155	0.031029368	0.52033365	17668	False	False	-0.48930427
monism	23657	19	155	0.25900507	0.49519852	4989	False	False	-0.23619345
monk	23658	19	155	0.1003633	0.73301005	8817	False	False	-0.63264674
monmouth	23659	19	155	0.22405681	0.5933106	2394	False	False	-0.36925378
monochrome	23660	19	155	0.29062808	0.4899881	2238	False	False	-0.19936001
monocle	23661	19	155	0.34105107	0.48886463	973	False	False	-0.14781356
monogamous	23662	19	155	0.22605556	0.5035897	8241	False	False	-0.27753413
monogamy	23663	19	155	0.3220288	0.51885784	2688	False	False	-0.19682905
monogram	23664	19	155	0.29308698	0.4452168	1144	False	False	-0.15212983
monogrammed	23665	19	155	0.30080342	0.42045018	305	False	False	-0.11964676
monograph	23666	19	155	0.31187788	0.47452083	329	False	False	-0.16264296
monographs	23667	19	155	0.24388012	0.47838634	4418	False	False	-0.23450622
monolith	23668	19	155	0.24391514	0.48202986	7242	False	False	-0.23811471
monolithic	23669	19	155	0.29236504	0.51945966	4149	False	False	-0.22709462
monoliths	23670	19	155	0.39198908	0.5119137	516	False	False	-0.119924635
monologue	23671	19	155	0.16947785	0.44581053	4164	False	False	-0.27633268
monomer	23672	19	155	0.27500167	0.5150925	935	False	False	-0.24009082
monophonic	23673	19	155	0.37800652	0.509765	469	False	False	-0.13175851
monoplane	23674	19	155	0.18442757	0.48636958	10812	False	False	-0.301942
monopole	23675	19	155	0.15373689	0.45535398	7450	False	False	-0.3016171
monopolize	23676	19	155	0.43449366	0.5220673	164	False	False	-0.08757365
monopoly	23677	19	155	-0.13787116	0.51038593	23787	False	False	-0.6482571
monorail	23678	19	155	0.1771929	0.4393822	10511	False	False	-0.2621893
monotone	23679	19	155	0.27168676	0.4968969	5242	False	False	-0.22521013
monotonous	23680	19	155	0.31236312	0.5331516	2654	False	False	-0.22078851
monotony	23681	19	155	0.31968158	0.54585695	2760	False	False	-0.22617537
monotype	23682	19	155	0.37656263	0.47778356	56	False	False	-0.101220936
monoxide	23683	19	155	0.13605365	0.44265977	12422	False	False	-0.3066061
monrovia	23684	19	155	0.18720345	0.45718187	1368	False	False	-0.2699784
monsanto	23685	19	155	0.12070032	0.45869753	13633	False	False	-0.3379972
monsieur	23686	19	155	0.29308516	0.5369189	4337	False	False	-0.24383372
monsignor	23687	19	155	0.21078902	0.52520907	9504	False	False	-0.31442004
monsoon	23688	19	155	-0.08264919	0.39066383	22844	False	False	-0.47331303
monsoonal	23689	19	155	0.21295096	0.5021039	8724	False	False	-0.28915298
monstrous	23690	19	155	0.25195602	0.6148538	4384	False	False	-0.36289778
mont	23691	19	155	0.026895937	0.4403756	15263	False	False	-0.41347966
montage	23692	19	155	0.16730845	0.4490191	8400	False	False	-0.28171065
montagu	23693	19	155	0.14711015	0.46147043	8553	False	False	-0.31436026
montague	23694	19	155	0.1596066	0.46147043	7297	False	False	-0.30186382
montanan	23695	19	155	0.008413361	0.47824058	13330	False	False	-0.4698272
monterey	23696	19	155	0.15748554	0.4602683	2426	False	False	-0.30278274
montero	23697	19	155	0.2619832	0.45113727	326	False	False	-0.18915409
monterrey	23698	19	155	0.13510743	0.4602683	3454	False	False	-0.32516086
montessori	23699	19	155	0.22863568	0.41243017	1683	False	False	-0.18379448
montezuma	23700	19	155	0.37124467	0.4723791	238	False	False	-0.10113442
montfort	23701	19	155	0.0172918	0.5299391	14478	False	False	-0.51264733
monthlong	23702	19	155	0.22499146	0.4529374	2309	False	False	-0.22794594
monticello	23703	19	155	0.1989496	0.5058186	741	False	False	-0.306869
montmartre	23704	19	155	0.21376418	0.40719172	2184	False	False	-0.19342755
montoya	23705	19	155	0.09392568	0.545149	7928	False	False	-0.45122334
montpelier	23706	19	155	0.17708172	0.47430098	10087	False	False	-0.29721928
montserrat	23707	19	155	0.14787802	0.51378703	12890	False	False	-0.365909
monty	23708	19	155	0.18655959	0.6783651	3433	False	False	-0.49180552
monument	23709	19	155	-0.069105916	0.52526116	22964	False	False	-0.5943671
monzonite	23710	19	155	0.2269758	0.35217568	543	False	False	-0.12519988
moo	23711	19	155	0.30158985	0.56700546	192	False	False	-0.2654156
moody	23712	19	155	0.11776198	0.6170781	6943	False	False	-0.49931616
moog	23713	19	155	0.2884917	0.4176958	194	False	False	-0.1292041
moonbeam	23714	19	155	0.30417818	0.49665	3230	False	False	-0.19247183
mooney	23715	19	155	0.24305193	0.47846982	5218	False	False	-0.23541789
moonlight	23716	19	155	0.24652095	0.47910622	6287	False	False	-0.23258527
moonlighting	23717	19	155	0.2442481	0.4988606	5455	False	False	-0.2546125
moonlit	23718	19	155	0.25549248	0.46888658	5650	False	False	-0.2133941
moonshine	23719	19	155	0.28173426	0.50538117	3764	False	False	-0.22364691
moonstone	23720	19	155	0.20513503	0.421833	4689	False	False	-0.21669798
moonstruck	23721	19	155	0.26184776	0.51685625	5702	False	False	-0.2550085
moor	23722	19	155	0.1168313	0.6987989	5558	False	False	-0.5819676
mooring	23723	19	155	-0.01273363	0.58625585	17841	False	False	-0.5989895
moorish	23724	19	155	0.18703839	0.5591025	9974	False	False	-0.37206408
moorland	23725	19	155	0.24744146	0.47051093	5024	False	False	-0.22306947
moose	23726	19	155	0.14125256	0.62300444	6140	False	False	-0.48175186
moot	23727	19	155	-0.0065094093	0.52053654	21402	False	False	-0.52704597
mop	23728	19	155	0.12417015	0.5526678	6275	False	False	-0.42849764
mope	23729	19	155	-0.08294876	0.67505956	21844	False	False	-0.7580083
moped	23730	19	155	0.20116256	0.44883332	2960	False	False	-0.24767075
mopped	23731	19	155	0.14590114	0.5105456	11544	False	False	-0.36464447
mopping	23732	19	155	0.09215419	0.57427746	8366	False	False	-0.48212326
mora	23733	19	155	0.2230616	0.5987015	2263	False	False	-0.37563986
moraine	23734	19	155	0.28602287	0.4334576	1799	False	False	-0.14743474
morale	23735	19	155	-0.14398973	0.5136338	22863	False	False	-0.6576235
morales	23736	19	155	0.17946091	0.42322034	3869	False	False	-0.24375942
moralism	23737	19	155	0.3769383	0.54232705	848	False	False	-0.16538873
moralist	23738	19	155	0.27611715	0.44710487	578	False	False	-0.17098773
morality	23739	19	155	0.15401968	0.5316555	12152	False	False	-0.3776358
moralize	23740	19	155	0.4760647	0.5628375	57	False	False	-0.08677277
moralizing	23741	19	155	0.37163073	0.58012027	373	False	False	-0.20848954
moran	23742	19	155	0.34700593	0.4932443	407	False	False	-0.14623836
morass	23743	19	155	0.225265	0.4660082	7129	False	False	-0.24074319
moravian	23744	19	155	0.20998044	0.40027156	3063	False	False	-0.19029112
moray	23745	19	155	0.09239562	0.5177018	10186	False	False	-0.4253062
morbid	23746	19	155	0.21648654	0.48460367	5157	False	False	-0.26811713
morbidity	23747	19	155	-0.03242222	0.42565653	23765	False	False	-0.45807874
mordant	23748	19	155	-0.30747306	0.73335767	28618	False	False	-1.0408307
mordecai	23749	19	155	0.081966646	0.4769108	14688	False	False	-0.39494416
morea	23750	19	155	0.14432113	0.5182913	3784	False	False	-0.37397015
moreau	23751	19	155	-0.06873674	0.73098433	15662	False	False	-0.79972106
morel	23752	19	155	0.27231643	0.4750896	2089	False	False	-0.20277318
morello	23753	19	155	0.3145581	0.496948	459	False	False	-0.18238991
moreno	23754	19	155	0.3674068	0.48945796	293	False	False	-0.12205118
mores	23755	19	155	-0.058996685	0.73057663	15139	False	False	-0.7895733
morgantown	23756	19	155	0.23917699	0.47998136	3929	False	False	-0.24080437
morgen	23757	19	155	-0.09800698	0.73079365	17781	False	False	-0.8288006
morgue	23758	19	155	-0.0845323	0.6565845	18042	False	False	-0.7411168
moriarty	23759	19	155	0.33093706	0.38686502	35	False	False	-0.055927962
moribund	23760	19	155	0.07857534	0.50189507	16564	False	False	-0.42331973
morin	23761	19	155	0.23082986	0.5081473	3198	False	False	-0.27731743
morison	23762	19	155	0.2503485	0.57363003	2106	False	False	-0.32328153
morita	23763	19	155	0.12930474	0.46867016	4815	False	False	-0.33936542
morley	23764	19	155	0.2687329	0.5781366	1622	False	False	-0.30940372
mormon	23765	19	155	0.015280761	0.5510302	11985	False	False	-0.53574944
mormonism	23766	19	155	0.25925756	0.5324614	6112	False	False	-0.27320385
morn	23767	19	155	-0.08926631	0.6804604	24968	False	False	-0.7697267
moro	23768	19	155	-0.012499232	0.50079834	12489	False	False	-0.51329756
moroccan	23769	19	155	0.2688633	0.5877573	1988	False	False	-0.318894
moron	23770	19	155	0.29425648	0.4588764	1822	False	False	-0.16461992
moroni	23771	19	155	0.23675242	0.47901842	5015	False	False	-0.242266
morose	23772	19	155	0.34282655	0.4959867	461	False	False	-0.15316015
morph	23773	19	155	0.31609717	0.47914907	419	False	False	-0.1630519
morpheus	23774	19	155	0.2078083	0.51414436	5479	False	False	-0.30633605
morphine	23775	19	155	0.18079151	0.49432635	11223	False	False	-0.31353486
morphing	23776	19	155	0.47528046	0.52465796	13	False	False	-0.0493775
morphology	23777	19	155	0.26356053	0.52264905	6214	False	False	-0.25908852
morphs	23778	19	155	0.3479321	0.5340985	1393	False	False	-0.1861664
morristown	23779	19	155	0.16315526	0.6194519	3189	False	False	-0.45629662
morrow	23780	19	155	0.17706397	0.4874938	3237	False	False	-0.31042984
morse	23781	19	155	0.042227566	0.7967927	10313	False	False	-0.7545651
morsel	23782	19	155	0.25047156	0.48357028	2322	False	False	-0.23309872
mort	23783	19	155	-0.12275495	0.7802195	18093	False	False	-0.9029744
mortal	23784	19	155	0.21449734	0.63293993	3839	False	False	-0.4184426
mortar	23785	19	155	0.15327658	0.63800055	5546	False	False	-0.484724
mortician	23786	19	155	0.081814416	0.4825349	14507	False	False	-0.40072048
mortify	23787	19	155	0.32508326	0.49844515	1226	False	False	-0.1733619
mortimer	23788	19	155	0.087932035	0.5304525	16325	False	False	-0.44252044
morton	23789	19	155	0.43115547	0.5744122	357	False	False	-0.14325675
mortuary	23790	19	155	0.13377889	0.44243792	11325	False	False	-0.30865902
mosaic	23791	19	155	0.12358878	0.54866594	8172	False	False	-0.42507717
mosel	23792	19	155	-0.079625785	0.657315	18908	False	False	-0.7369408
moseley	23793	19	155	0.14448988	0.5217174	13374	False	False	-0.37722754
moselle	23794	19	155	0.10784598	0.5175037	11908	False	False	-0.40965772
mosey	23795	19	155	0.23197171	0.4759408	4293	False	False	-0.24396908
mosh	23796	19	155	0.19991806	0.6175382	4766	False	False	-0.41762015
mosley	23797	19	155	0.06746931	0.5217174	17294	False	False	-0.45424813
mosque	23798	19	155	0.19584186	0.83239776	5493	False	False	-0.6365559
mosquito	23799	19	155	0.059179902	0.49079174	17048	False	False	-0.43161184
mosquitoes	23800	19	155	0.06614405	0.49029782	16913	False	False	-0.42415377
mosul	23801	19	155	0.12465748	0.657315	7277	False	False	-0.5326575
mote	23802	19	155	-0.06134103	0.63401234	21458	False	False	-0.6953534
moth	23803	19	155	0.047268733	0.67547774	10909	False	False	-0.628209
mothball	23804	19	155	0.23348367	0.4950606	7131	False	False	-0.26157692
motherfucker	23805	19	155	0.32881102	0.52961546	774	False	False	-0.20080444
motherhood	23806	19	155	0.32036754	0.4878653	271	False	False	-0.16749775
motherland	23807	19	155	0.060283866	0.4001601	16022	False	False	-0.33987623
motherless	23808	19	155	0.29058957	0.5267417	1538	False	False	-0.23615211
moths	23809	19	155	0.25211623	0.48216385	2278	False	False	-0.23004761
motif	23810	19	155	0.19215211	0.51779395	10279	False	False	-0.32564184
motile	23811	19	155	-0.061306912	0.6277034	16286	False	False	-0.6890103
motility	23812	19	155	0.36368397	0.4389455	33	False	False	-0.07526153
motioned	23813	19	155	-0.08014325	0.58293325	23327	False	False	-0.6630765
motioning	23814	19	155	0.13615549	0.48266408	7645	False	False	-0.3465086
motionless	23815	19	155	0.24191631	0.57345647	5059	False	False	-0.33154017
motivate	23816	19	155	0.496864	0.5605214	3	False	True	-0.06365743
motivator	23817	19	155	0.28580016	0.49558654	652	False	False	-0.20978639
motive	23818	19	155	0.24267237	0.68819994	3914	False	False	-0.44552755
motley	23819	19	155	0.14921005	0.52977234	13177	False	False	-0.3805623
motorbike	23820	19	155	0.27464312	0.34475666	64	False	False	-0.07011354
motorboat	23821	19	155	0.2596346	0.46962982	4011	False	False	-0.20999521
motorcade	23822	19	155	0.18979615	0.39175212	1478	False	False	-0.20195597
motorcar	23823	19	155	0.32279858	0.46064752	260	False	False	-0.13784894
motorist	23824	19	155	0.19763619	0.42450577	976	False	False	-0.22686958
motown	23825	19	155	0.10868615	0.43166673	7529	False	False	-0.32298058
motrin	23826	19	155	0.2112334	0.48315066	8717	False	False	-0.27191725
mott	23827	19	155	0.11154187	0.6861605	6749	False	False	-0.57461864
motte	23828	19	155	-0.0044041304	0.6861605	16301	False	False	-0.69056463
motto	23829	19	155	0.19194081	0.5047813	2653	False	False	-0.3128405
moulin	23830	19	155	0.16019595	0.445211	4257	False	False	-0.28501505
moulton	23831	19	155	0.3355148	0.460977	408	False	False	-0.12546217
mound	23832	19	155	0.19928308	0.65680826	4566	False	False	-0.4575252
mountaineer	23833	19	155	0.1392393	0.46334544	12036	False	False	-0.32410616
mountainous	23834	19	155	0.10629108	0.51244164	15104	False	False	-0.40615055
mountainside	23835	19	155	0.23486148	0.44415593	4233	False	False	-0.20929445
mountaintop	23836	19	155	0.29930526	0.4484257	1746	False	False	-0.14912045
mounties	23837	19	155	-0.07207833	0.6075934	15518	False	False	-0.67967176
mourn	23838	19	155	0.06357203	0.6804604	11473	False	False	-0.61688834
mourned	23839	19	155	-0.039738707	0.6412956	15028	False	False	-0.6810343
mourner	23840	19	155	0.029151715	0.5411593	13584	False	False	-0.51200753
mournful	23841	19	155	0.2466481	0.5162883	1666	False	False	-0.26964018
mourning	23842	19	155	0.24317142	0.7305155	4122	False	False	-0.48734406
mousepad	23843	19	155	0.4025637	0.53038234	473	False	False	-0.12781864
mouser	23844	19	155	0.049633965	0.43362916	17071	False	False	-0.38399518
mousetrap	23845	19	155	0.328556	0.51679194	2556	False	False	-0.18823594
mousse	23846	19	155	0.033864018	0.62300444	13495	False	False	-0.5891404
mousy	23847	19	155	0.45319086	0.53802717	57	False	False	-0.084836304
mouthful	23848	19	155	0.388708	0.5750589	727	False	False	-0.18635088
mouthpiece	23849	19	155	0.14281373	0.50759524	12374	False	False	-0.3647815
mouths	23850	19	155	0.26980942	0.64734864	2336	False	False	-0.37753922
mouthwash	23851	19	155	0.2525111	0.50891966	3607	False	False	-0.25640854
mouthy	23852	19	155	0.5118795	0.55700576	3	False	True	-0.04512626
mouton	23853	19	155	0.14502746	0.6542245	3919	False	False	-0.50919706
movable	23854	19	155	0.34308538	0.49330255	689	False	False	-0.15021718
mover	23855	19	155	0.09377314	0.653424	8017	False	False	-0.5596509
moviegoer	23856	19	155	0.23498681	0.5100142	1372	False	False	-0.27502736
movingly	23857	19	155	0.28971002	0.54107934	1957	False	False	-0.25136933
mow	23858	19	155	0.15640292	0.5599688	2025	False	False	-0.4035659
mower	23859	19	155	0.118880585	0.5562136	6657	False	False	-0.43733305
moxie	23860	19	155	0.4053433	0.54770195	205	False	False	-0.14235866
moyle	23861	19	155	0.17362313	0.48302838	9520	False	False	-0.30940527
mozart	23862	19	155	0.10876183	0.51474816	14589	False	False	-0.4059863
mri	23863	19	155	0.03201795	0.47809657	18054	False	False	-0.44607863
msgr	23864	19	155	0.3810934	0.52520907	606	False	False	-0.14411566
mubarak	23865	19	155	-0.04387536	0.4916752	23787	False	False	-0.53555053
muck	23866	19	155	0.14754237	0.50487554	3652	False	False	-0.35733318
muckraker	23867	19	155	0.31152666	0.484374	2745	False	False	-0.17284733
mucky	23868	19	155	0.22722118	0.43317762	2711	False	False	-0.20595644
mucosa	23869	19	155	0.17955777	0.41703695	6069	False	False	-0.23747918
mucous	23870	19	155	0.22455072	0.5111007	6245	False	False	-0.28655
mucus	23871	19	155	0.25796288	0.5111007	3786	False	False	-0.25313783
muddle	23872	19	155	0.09221675	0.493343	10123	False	False	-0.40112624
muddy	23873	19	155	0.10840712	0.5017642	13176	False	False	-0.39335707
mudra	23874	19	155	0.06395292	0.4767169	11380	False	False	-0.41276398
mudslide	23875	19	155	0.1926545	0.45371234	5965	False	False	-0.26105785
mudslinging	23876	19	155	0.31493625	0.5557709	2560	False	False	-0.24083462
mueller	23877	19	155	-0.06364141	0.5323128	25747	False	False	-0.59595424
muenster	23878	19	155	-0.11680845	0.63142043	17663	False	False	-0.7482289
muff	23879	19	155	0.26645976	0.4266866	1747	False	False	-0.16022685
muffin	23880	19	155	0.24003175	0.540145	7652	False	False	-0.30011323
muffle	23881	19	155	0.37036905	0.5309329	1158	False	False	-0.16056386
muffler	23882	19	155	0.35794437	0.5215014	1381	False	False	-0.16355705
mugabe	23883	19	155	0.06186184	0.4207668	9116	False	False	-0.35890496
mugged	23884	19	155	0.3943032	0.52422875	224	False	False	-0.12992555
mugger	23885	19	155	0.294875	0.49268824	2162	False	False	-0.19781324
mugging	23886	19	155	0.42621905	0.48805258	57	False	False	-0.06183353
muggy	23887	19	155	0.20306894	0.51603264	9049	False	False	-0.3129637
muhammad	23888	19	155	0.12366414	0.39580932	5369	False	False	-0.27214518
muharram	23889	19	155	0.15135917	0.5059878	13250	False	False	-0.35462865
muir	23890	19	155	-0.048979823	0.71193504	24405	False	False	-0.76091486
mujahideen	23891	19	155	0.17877056	0.44096863	4857	False	False	-0.2621981
mulatto	23892	19	155	0.19219242	0.4190809	4031	False	False	-0.2268885
mulberry	23893	19	155	0.16236858	0.4578014	7184	False	False	-0.2954328
mulch	23894	19	155	0.2819305	0.4932819	948	False	False	-0.2113514
mulder	23895	19	155	0.023900589	0.42121434	19454	False	False	-0.39731374
mule	23896	19	155	0.25639102	0.42514902	896	False	False	-0.168758
mulhouse	23897	19	155	0.13465594	0.40771037	9457	False	False	-0.27305442
mull	23898	19	155	-0.14960985	0.6322712	26542	False	False	-0.78188103
mullah	23899	19	155	0.097279705	0.5020997	8659	False	False	-0.40482
mullahs	23900	19	155	0.16255373	0.4473708	10562	False	False	-0.28481707
mullen	23901	19	155	0.20714341	0.70169204	2599	False	False	-0.49454862
muller	23902	19	155	-0.05706289	0.77774304	15223	False	False	-0.8348059
mullet	23903	19	155	0.22142756	0.48202124	7623	False	False	-0.26059368
mulligan	23904	19	155	0.23145258	0.4674477	1558	False	False	-0.23599511
mullins	23905	19	155	0.36385578	0.590545	739	False	False	-0.22668922
mulroney	23906	19	155	0.013631145	0.47758743	19162	False	False	-0.4639563
multicolor	23907	19	155	0.43026796	0.49902123	68	False	False	-0.06875327
multilayer	23908	19	155	0.39757505	0.45231393	58	False	False	-0.05473888
multipart	23909	19	155	0.3833109	0.50129426	401	False	False	-0.11798334
multiplayer	23910	19	155	0.17913005	0.49600807	10311	False	False	-0.31687802
multiplier	23911	19	155	0.3245254	0.5276296	288	False	False	-0.20310423
multiply	23912	19	155	0.41130275	0.6505759	75	False	False	-0.23927313
multitask	23913	19	155	0.40171012	0.5276409	453	False	False	-0.12593076
multitude	23914	19	155	0.16016044	0.41439226	4604	False	False	-0.2542318
multiyear	23915	19	155	0.10350403	0.5391149	14961	False	False	-0.43561086
mum	23916	19	155	0.28715408	0.5070851	959	False	False	-0.219931
mumble	23917	19	155	0.316952	0.4705776	940	False	False	-0.15362561
mumford	23918	19	155	0.28954425	0.35016102	68	False	False	-0.06061676
mummify	23919	19	155	0.42357287	0.53233045	208	False	False	-0.108757585
mummy	23920	19	155	0.24362035	0.5332674	4003	False	False	-0.28964704
mumps	23921	19	155	0.05750003	0.5846488	9125	False	False	-0.5271488
mun	23922	19	155	-0.1356683	0.77738196	18651	False	False	-0.91305023
munch	23923	19	155	-0.0798172	0.7004578	15722	False	False	-0.780275
munchies	23924	19	155	0.24688272	0.42280257	695	False	False	-0.17591985
muncie	23925	19	155	0.15135267	0.49795735	10664	False	False	-0.34660468
mundane	23926	19	155	-0.029696606	0.57155275	14721	False	False	-0.60124934
munition	23927	19	155	-0.15475115	0.6893803	19490	False	False	-0.84413147
munoz	23928	19	155	0.15922458	0.47933307	9448	False	False	-0.32010847
munro	23929	19	155	0.21511848	0.5432841	2506	False	False	-0.32816565
munster	23930	19	155	-0.052200537	0.67563397	13853	False	False	-0.7278345
muppet	23931	19	155	-0.0855997	0.8130877	18291	False	False	-0.8986874
mural	23932	19	155	0.15281184	0.48107767	5106	False	False	-0.32826585
murchison	23933	19	155	0.19141416	0.5046584	3705	False	False	-0.31324422
murderer	23934	19	155	0.1666151	0.66487926	3661	False	False	-0.49826416
murderous	23935	19	155	0.11562972	0.51090413	6012	False	False	-0.3952744
murdoch	23936	19	155	-0.15194565	0.3416968	28529	False	False	-0.49364245
muriel	23937	19	155	0.040670116	0.6063094	12261	False	False	-0.5656393
murillo	23938	19	155	0.31272057	0.47701338	672	False	False	-0.16429281
murine	23939	19	155	0.31858948	0.5030164	1580	False	False	-0.18442693
murk	23940	19	155	-0.13343118	0.6047126	24247	False	False	-0.7381438
murky	23941	19	155	-0.07128679	0.6409264	16393	False	False	-0.7122132
murmansk	23942	19	155	0.10683846	0.42468533	7954	False	False	-0.31784686
murmur	23943	19	155	0.33084682	0.47469914	1377	False	False	-0.14385232
murmuring	23944	19	155	0.42115277	0.47770151	100	False	False	-0.056548744
murrelet	23945	19	155	0.16253434	0.51509297	10773	False	False	-0.3525586
murrey	23946	19	155	-0.124951415	0.65493584	21016	False	False	-0.77988726
murrieta	23947	19	155	0.23592767	0.43934768	3817	False	False	-0.20342001
murrow	23948	19	155	0.10324009	0.6118316	5684	False	False	-0.50859153
muscat	23949	19	155	0.11636654	0.5126796	14633	False	False	-0.39631304
muscovite	23950	19	155	0.28820437	0.543614	3926	False	False	-0.2554096
muscular	23951	19	155	0.24950442	0.5350291	6212	False	False	-0.2855247
muse	23952	19	155	0.22883089	0.50458616	1416	False	False	-0.2757553
mush	23953	19	155	0.17441425	0.48326588	3799	False	False	-0.30885163
mushroom	23954	19	155	0.04849775	0.4130358	10194	False	False	-0.36453807
mushy	23955	19	155	0.36048818	0.5146909	335	False	False	-0.1542027
musial	23956	19	155	-0.12942086	0.66882354	22230	False	False	-0.7982444
musil	23957	19	155	0.18265018	0.49588096	6159	False	False	-0.31323078
musing	23958	19	155	0.2264875	0.55778724	1838	False	False	-0.33129972
musk	23959	19	155	0.23496181	0.5365043	7273	False	False	-0.30154252
